grid, omegaDot_C2H4, omegaDot_H2, omegaDot_H, omegaDot_O2, omegaDot_O, omegaDot_H2O, omegaDot_CO, omegaDot_CO2, omegaDot_OH, omegaDot_HCO, omegaDot_HO2, omegaDot_H2O2, omegaDot_C2H3, omegaDot_C2H2, omegaDot_CH4, omegaDot_CH3, omegaDot_CH2, omegaDot_CH2O, omegaDot_CH2CHO, omegaDot_N2
2.805175781249999792e-02,-1.176784172042518719e+02,1.566880718636934011e+00,-3.620474931851053402e+00,-2.357887979310679043e+02,-5.356549419837410397e+00,1.266127706404390381e+02,1.601310607123449756e+02,2.594238309239220541e+01,-1.101329671339264671e+01,-2.458445801508982731e-01,1.360360179502348288e+01,1.573868946516486345e+00,-3.310475156608878144e+00,5.565894820303358692e+00,8.757236405234943177e+00,3.204585848993831920e+00,-1.330824375112574509e-01,1.849731798782350367e+01,1.169133740696319457e+01,0.000000000000000000e+00
2.805224609374999678e-02,-1.191800199157287210e+02,1.598726556574302737e+00,-3.641839722507806520e+00,-2.384743946829335641e+02,-5.387826176474836970e+00,1.280160876503639429e+02,1.621481616883376375e+02,2.635443304461210090e+01,-1.107034662848301032e+01,-2.084962726453967186e-01,1.360661379115743763e+01,1.567155096001168868e+00,-3.315762818490781250e+00,5.696948707580824944e+00,8.780421359698502570e+00,3.343490142444559332e+00,-1.356453082631659812e-01,1.857856990768802419e+01,1.172372358106877854e+01,0.000000000000000000e+00
2.805273437499999911e-02,-1.206902369157297983e+02,1.631001691737304249e+00,-3.662864697822900251e+00,-2.411685277388871782e+02,-5.418663042670852192e+00,1.294252329775187889e+02,1.641768646207083577e+02,2.677142875788558740e+01,-1.112693616436255795e+01,-1.704621326066738940e-01,1.360469857826552165e+01,1.559703066852091258e+00,-3.319633739663232053e+00,5.830473000196437106e+00,8.802508573488214694e+00,3.484022514231396528e+00,-1.382395954261033399e-01,1.865795706695930178e+01,1.175167317932621636e+01,0.000000000000000000e+00
2.805322265624999797e-02,-1.222089074048919031e+02,1.663705754683183935e+00,-3.683541073919762265e+00,-2.438708567032436179e+02,-5.449052101381161251e+00,1.308400569474347037e+02,1.662169210096814993e+02,2.719339491515215812e+01,-1.118306670409139691e+01,-1.317621327983080903e-01,1.359782350351615854e+01,1.551502648009271956e+00,-3.322053690486616695e+00,5.966493955664305737e+00,8.823481198061426056e+00,3.626140877571874199e+00,-1.408651180549377879e-01,1.873543286799109353e+01,1.177515125110208238e+01,0.000000000000000000e+00
2.805371093749999684e-02,-1.237358664779754207e+02,1.696838183640333453e+00,-3.703860193628490727e+00,-2.465810394986833671e+02,-5.478985622452256621e+00,1.322604075946056525e+02,1.682680743965546810e+02,2.762035562386919096e+01,-1.123873991922668836e+01,-9.241699668959876823e-02,1.358596006998792838e+01,1.542544114207723194e+00,-3.322988774430073455e+00,6.105037460026576213e+00,8.843322531295102706e+00,3.769801043288762088e+00,-1.435216739172254230e-01,1.881095072031516224e+01,1.179412741921188079e+01,0.000000000000000000e+00
2.805419921874999917e-02,-1.252709451458795797e+02,1.730398221351614474e+00,-3.723813533950374399e+00,-2.492987325178933418e+02,-5.508456067345532503e+00,1.336861307095434483e+02,1.703300603837925564e+02,2.805233440617812946e+01,-1.129395775724893625e+01,-5.244817131091132623e-02,1.356908397214921536e+01,1.532818246382286809e+00,-3.322405462735589232e+00,6.246129003640468191e+00,8.862016027717361411e+00,3.914956733591016036e+00,-1.462090390595364997e-01,1.888446406331603811e+01,1.180857592776177079e+01,0.000000000000000000e+00
2.805468749999999803e-02,-1.268139703598535135e+02,1.764384912018343243e+00,-3.743392713384394277e+00,-2.520235907728199720e+02,-5.537456093742171959e+00,1.351170698868225486e+02,1.724026066635238976e+02,2.848935418935716157e+01,-1.134872242850683399e+01,-1.187779890370430427e-02,1.354717512505428267e+01,1.522316351739437579e+00,-3.320270629231213633e+00,6.389793656661308496e+00,8.879545308860839370e+00,4.061559599429429568e+00,-1.489269673790716009e-01,1.895592638930576612e+01,1.181847568104785395e+01,0.000000000000000000e+00
2.805517578124999689e-02,-1.283647650379932941e+02,1.798797098351037738e+00,-3.762589499105130741e+00,-2.547552680415582529e+02,-5.565978560025800270e+00,1.365530665741561052e+02,1.744854330546678227e+02,2.893143729659534458e+01,-1.140303639270950420e+01,2.927131256647345567e-02,1.352021768722986828e+01,1.511030283457279744e+00,-3.316551585260634205e+00,6.536056044246365992e+00,8.895894173730983567e+00,4.209559241437299981e+00,-1.516751902012355435e-01,1.902529126699912254e+01,1.182381027341612878e+01,0.000000000000000000e+00
2.805566406249999922e-02,-1.299231480938327934e+02,1.833633418726977826e+00,-3.781395813978130960e+00,-2.574934170123920012e+02,-5.594016529636435919e+00,1.379939601222735064e+02,1.765782515484869464e+02,2.937860543803881086e+01,-1.145690234498265170e+01,7.097571995423135327e-02,1.348820007723213443e+01,1.498952459976722551e+00,-3.311216114683459999e+00,6.684940321477766290e+00,8.911046609374894345e+00,4.358903234427088158e+00,-1.544534158632437093e-01,1.909251236537298269e+01,1.182456801002654245e+01,0.000000000000000000e+00
2.805615234374999808e-02,-1.314889344671147740e+02,1.868892304460583187e+00,-3.799803743402927481e+00,-2.602376894250210739e+02,-5.621563275293715911e+00,1.394395878356366723e+02,1.786807663627474199e+02,2.983087970214112516e+01,-1.151032320151634458e+01,1.132113764626388880e-01,1.345111498386934556e+01,1.486075883845548562e+00,-3.304232508909253685e+00,6.836470148029619942e+00,8.924986801542178938e+00,4.509537155432846056e+00,-1.572613293043894911e-01,1.915754347790926815e+01,1.182074191848526290e+01,0.000000000000000000e+00
2.805664062499999695e-02,-1.330619351568381035e+02,1.904571977192579757e+00,-3.817805541973967820e+00,-2.629877362090468864e+02,-5.648612283085646446e+00,1.408897850240402079e+02,1.807926740046515306e+02,3.028828054735342334e+01,-1.156330208483603705e+01,1.559536640795889662e-01,1.340895937010754047e+01,1.472394160076792247e+00,-3.295569601926923831e+00,6.990668662606780437e+00,8.937699145427716374e+00,4.661404615278141428e+00,-1.600985916635524753e-01,1.922033854721788870e+01,1.181232975133893071e+01,0.000000000000000000e+00
2.805712890624999928e-02,-1.346419572563769123e+02,1.940670446397423587e+00,-3.835393639946715005e+00,-2.657432076192475279e+02,-5.675157256417508123e+00,1.423443850548607088e+02,1.829136633422864122e+02,3.075082779410013600e+01,-1.161584230871210188e+01,1.991774268350029742e-01,1.336173447068210862e+01,1.457901513985625064e+00,-3.285196805282362131e+00,7.147558457154163492e+00,8.949168256482295192e+00,4.814447293613691947e+00,-1.629648398840775614e-01,1.928085169002082466e+01,1.179933397944875573e+01,0.000000000000000000e+00
2.805761718749999814e-02,-1.362288039907531640e+02,1.977185507014680432e+00,-3.852560649500104795e+00,-2.685037533677252100e+02,-5.701192119817296344e+00,1.438032194059930475e+02,1.850434156847075542e+02,3.121854061707389505e+01,-1.166794736273962663e+01,2.428570048028191319e-01,1.330944578345648388e+01,1.442592808467217047e+00,-3.273084142971544264e+00,7.307161550864230470e+00,8.959378981280787357e+00,4.968604977383545673e+00,-1.658596863266140753e-01,1.933903722249642598e+01,1.178176177629295829e+01,0.000000000000000000e+00
2.805810546874999700e-02,-1.378222747561629546e+02,2.014114737210287220e+00,-3.869299370786874803e+00,-2.712690227530227389e+02,-5.726711022595817546e+00,1.452661177195205369e+02,1.871816048707750326e+02,3.169143753788254614e+01,-1.171962089661775508e+01,2.869662687631751030e-01,1.325210305458156590e+01,1.426463560678050690e+00,-3.259202286199470944e+00,7.469499364012287757e+00,8.968316408436301401e+00,5.123815602675101388e+00,-1.687827183904885009e-01,1.939484968597324155e+01,1.175962499326796795e+01,0.000000000000000000e+00
2.805859374999999933e-02,-1.394221651615337692e+02,2.051455496266318956e+00,-3.885602797760312033e+00,-2.740386647857783942e+02,-5.751708342353799353e+00,1.467329078558807964e+02,1.893278973664190517e+02,3.216953641799282337e+01,-1.177086670414756675e+01,3.314786554396525475e-01,1.318972025752603550e+01,1.409509958086697656e+00,-3.243522587972309523e+00,7.634592691619402238e+00,8.975965879546652815e+00,5.280015299865225664e+00,-1.717334981437925734e-01,1.944824387295937740e+01,1.173294012608781145e+01,0.000000000000000000e+00
2.805908203124999820e-02,-1.410282670722043576e+02,2.089204922604910308e+00,-3.901464123769942560e+00,-2.768123283110327293e+02,-5.776178688334569600e+00,1.482034159485689031e+02,1.914819523704031212e+02,3.265285445200206027e+01,-1.182168870697997498e+01,3.763672032257099898e-01,1.312231556605967775e+01,1.391728873857984050e+00,-3.226017117471735141e+00,7.802461676972455962e+00,8.982313000161079586e+00,5.437138441997165117e+00,-1.747115619626506411e-01,1.949917485349367752e+01,1.170172827240919666e+01,0.000000000000000000e+00
2.805957031249999706e-02,-1.426403686558126651e+02,2.127359931951595673e+00,-3.916876746918825258e+00,-2.795896621273213896e+02,-5.800116904618802138e+00,1.496774664594238402e+02,1.936434219286450684e+02,3.314140816127148526e+01,-1.187209093814055905e+01,4.216045883211557155e-01,1.304991132127860709e+01,1.373117881534928086e+00,-3.206658694177788593e+00,7.973125785033450263e+00,8.987343650754132440e+00,5.595117696317683631e+00,-1.777164201804123655e-01,1.954759800181641083e+01,1.166601508082212213e+01,0.000000000000000000e+00
2.806005859374999939e-02,-1.442582544301701830e+02,2.165917215636484094e+00,-3.931834275172904736e+00,-2.823703151021507551e+02,-5.823518073154781760e+00,1.511548822342608389e+02,1.958119510567131840e+02,3.363521338786196679e+01,-1.192207752535484566e+01,4.671631611863263922e-01,1.297253399278701913e+01,1.353675268986619384e+00,-3.185420921693429719e+00,8.146603775738133990e+00,8.991043997694166734e+00,5.753884078858201079e+00,-1.807475567467143329e-01,1.959346902333160401e+01,1.162583069138913316e+01,0.000000000000000000e+00
2.806054687499999825e-02,-1.458817053132071067e+02,2.204873239038299904e+00,-3.946330531216066362e+00,-2.851539362840096032e+02,-5.846377516621486414e+00,1.526354845588925286e+02,1.979871778705135910e+02,3.413428528880250923e+01,-1.197165267419941692e+01,5.130149832333673610e-01,1.289021413415035511e+01,1.333400051588486290e+00,-3.162278221233761677e+00,8.322913677215749928e+00,8.993400504192143430e+00,5.913367011972129994e+00,-1.838044288971209250e-01,1.963674398185550984e+01,1.158120966792984419e+01,0.000000000000000000e+00
2.806103515624999711e-02,-1.475104986750728244e+02,2.244224240176336149e+00,-3.960359557045241008e+00,-2.879401750110730518e+02,-5.868690801122624201e+00,1.541190932155880375e+02,2.001687337251747181e+02,3.463863833072591802e+01,-1.202082065111274645e+01,5.591318636698093814e-01,1.280298633274810527e+01,1.312291984601485106e+00,-3.137205864730743254e+00,8.502072758963777233e+00,8.994399941218171435e+00,6.073494384733108653e+00,-1.868864668337825719e-01,1.967737932713415461e+01,1.153219092225735309e+01,0.000000000000000000e+00
2.806152343749999944e-02,-1.491444083921598462e+02,2.283966228447918301e+00,-3.973915618297540142e+00,-2.907286810162407846e+02,-5.890453738703165243e+00,1.556055265397292544e+02,2.023562433616886835e+02,3.514828628480722017e+01,-1.206958576627904556e+01,6.054853964112880682e-01,1.271088915417523602e+01,1.290351574721694039e+00,-3.110180007524600221e+00,8.684097504978151250e+00,8.994029398371694128e+00,6.234192616055453051e+00,-1.899930734174183622e-01,1.971533192261117762e+01,1.147881763062459193e+01,0.000000000000000000e+00
2.806201171874999831e-02,-1.507832049031410406e+02,2.324094983516281410e+00,-3.986993208304882241e+00,-2.935191045286779286e+02,-5.911662389688513208e+00,1.570946014767166332e+02,2.045493250612795748e+02,3.566324222203677863e+01,-1.211795235642070878e+01,6.520469969776299113e-01,1.261396508134099825e+01,1.267580090769417911e+00,-3.081177720585470237e+00,8.869003586872624467e+00,8.992276294691647465e+00,6.395386720428145821e+00,-1.931236238708629871e-01,1.975055907342587247e+01,1.142113714263376067e+01,0.000000000000000000e+00
2.806249999999999717e-02,-1.524266552670871988e+02,2.364606054353167952e+00,-3.999587051871794419e+00,-2.963110963720613427e+02,-5.932313064840789352e+00,1.585861336391675422e+02,2.067475908074493987e+02,3.618351850885982657e+01,-1.216592476751983476e+01,6.987879392988008975e-01,1.251226044842285745e+01,1.243979573487466794e+00,-3.050177022240177394e+00,9.056805837022807282e+00,8.989128389393686192e+00,6.557000376144520359e+00,-1.962774654951319198e-01,1.978301855463293180e+01,1.135920088288319718e+01,0.000000000000000000e+00
2.806298828124999603e-02,-1.540745232234340847e+02,2.405494758433262881e+00,-4.011692108770336773e+00,-2.991043080591654757e+02,-5.952402327327464882e+00,1.600799373641659145e+02,2.089506464551982106e+02,3.670912680311339216e+01,-1.221350733749250317e+01,7.456793923415616643e-01,1.240582536985868245e+01,1.219552844424045324e+00,-3.017156909350487748e+00,9.247518221734228661e+00,8.984573792519277902e+00,6.718955995870230069e+00,-1.994539173977151747e-01,1.981266863961001334e+01,1.129306424566926026e+01,0.000000000000000000e+00
2.806347656249999489e-02,-1.557265692539348549e+02,2.446756181086162218e+00,-4.023303576949541771e+00,-3.018983918831179949e+02,-5.971926994500448949e+00,1.615758257706745269e+02,2.111580919074338851e+02,3.724007805031234852e+01,-1.226070437884184727e+01,7.926924564878428114e-01,1.229471366454756165e+01,1.194303513871619593e+00,-2.982097387912160613e+00,9.441153814477582173e+00,8.978600975483736590e+00,6.881174799430217703e+00,-2.026522702339731141e-01,1.983946812864262554e+01,1.122278648304260962e+01,0.000000000000000000e+00
2.806396484374999722e-02,-1.573825506465183537e+02,2.488385175006220251e+00,-4.034416895455698260e+00,-3.046930010052676039e+02,-5.990884139480680659e+00,1.630736108170133889e+02,2.133695212982616454e+02,3.777638248026521950e+01,-1.230752016131097726e+01,8.397981995839841618e-01,1.217898277545461738e+01,1.168235987837586753e+00,-2.944979503031533774e+00,9.637724769209636833e+00,8.971198781509979625e+00,7.043576888661815083e+00,-2.058717859618664769e-01,1.986337637766246544e+01,1.114843058656017405e+01,0.000000000000000000e+00
2.806445312499999609e-02,-1.590422215609621048e+02,2.530376359920294860e+00,-4.045027747060410128e+00,-3.074877895396033409e+02,-6.009271092544136827e+00,1.645731033583072644e+02,2.155845231828190549e+02,3.831804960399787063e+01,-1.235395889455768703e+01,8.869676925875512596e-01,1.205869368481838322e+01,1.141355474024127847e+00,-2.905785368241640132e+00,9.837242293797119785e+00,8.962356435932862908e+00,7.206081324181379699e+00,-2.091116976102900815e-01,1.988435332711264181e+01,1.107006316308099869e+01,0.000000000000000000e+00
2.806494140624999495e-02,-1.607053330965294151e+02,2.572724122419071779e+00,-4.055132060595501464e+00,-3.102824126340881890e+02,-6.027085442307476448e+00,1.660741132040257355e+02,2.178026807336437400e+02,3.886508821103963385e+01,-1.240002471087738911e+01,9.341720447466418387e-01,1.193391082515338120e+01,1.113667986792219677e+00,-2.864498194117699903e+00,1.003971662358971884e+01,8.952063556361881780e+00,7.368606203928617759e+00,-2.123712090617422554e-01,1.990235953092196652e+01,1.098775430495473948e+01,0.000000000000000000e+00
2.806542968749999728e-02,-1.623716333613094491e+02,2.615422615947513574e+00,-4.064726012991641824e+00,-3.130765265485802615e+02,-6.044325036707726362e+00,1.675764491753635070e+02,2.200235719429850576e+02,3.941750636699602950e+01,-1.244572164798742264e+01,9.813824382352162035e-01,1.180470198627382317e+01,1.085180351092932538e+00,-2.821102316158814904e+00,1.024515699514061318e+01,8.940310162687556073e+00,7.531068743307617552e+00,-2.156494948492015951e-01,1.991735618555931708e+01,1.090157745499538855e+01,0.000000000000000000e+00
2.806591796874999614e-02,-1.640408675433375549e+02,2.658465760958054425e+00,-4.073806031020665408e+00,-3.158697887295932674e+02,-6.060987983773240551e+00,1.690799191625264086e+02,2.222467698309337720e+02,3.997531141143783628e+01,-1.249105363189936568e+01,1.028570162182723013e+00,1.167113821854557187e+01,1.055900205345097875e+00,-2.775583221897262032e+00,1.045357162011236163e+01,8.927086686919512459e+00,7.693385356779905315e+00,-2.189456999679705029e-01,1.992930515914349598e+01,1.081160926660470700e+01,0.000000000000000000e+00
2.806640624999999500e-02,-1.657127779835696799e+02,2.701847245229953121e+00,-4.082368792741689845e+00,-3.186618578821555730e+02,-6.077072652184261514e+00,1.705843301819754458e+02,2.244718426592054925e+02,4.053850995613941421e+01,-1.253602445989612590e+01,1.075706646040408776e+00,1.153329373258256041e+01,1.025836003240082839e+00,-2.727927577194461328e+00,1.066496765940681257e+01,8.912383982841188157e+00,7.855471740754357945e+00,-2.222589397027375790e-01,1.993816902058646434e+01,1.071792945944224407e+01,0.000000000000000000e+00
2.806689453124999734e-02,-1.673871042504533193e+02,2.745560524350082243e+00,-4.090411228649941222e+00,-3.214523940384768821e+02,-6.092577671616965063e+00,1.720894884334007315e+02,2.266983541499964190e+02,4.110710788358938572e+01,-1.258063778363145957e+01,1.122763492214439829e+00,1.139124579562480299e+01,9.949970144615531975e-01,-2.678123251697281937e+00,1.087935119751851509e+01,8.896193335470281127e+00,8.017242957591417252e+00,-2.255882994701777500e-01,1.994391106873532848e+01,1.062062067104307062e+01,0.000000000000000000e+00
2.806738281249999620e-02,-1.690635832161770793e+02,2.789598822358204000e+00,-4.097930522529867226e+00,-3.242410586237061239e+02,-6.107501932869974226e+00,1.735951993564874272e+02,2.289258637097369444e+02,4.168111034580584828e+01,-1.262489709236973923e+01,1.169712507919195899e+00,1.124507462482320364e+01,9.633933243042146488e-01,-2.626159343417025394e+00,1.109672721715023691e+01,8.878506470310846055e+00,8.178613520565512829e+00,-2.289328346773288614e-01,1.994649536149255553e+01,1.051976830479294556e+01,0.000000000000000000e+00
