grid, T, mu, alpha, diff_C2H4, diff_H2, diff_H, diff_O2, diff_O, diff_H2O, diff_CO, diff_CO2, diff_OH, diff_HCO, diff_HO2, diff_H2O2, diff_C2H3, diff_C2H2, diff_CH4, diff_CH3, diff_CH2, diff_CH2O, diff_CH2CHO, diff_N2
2.836132812499999808e-02,2.021022875227842860e+03,6.652159713860932055e-05,9.861404285206838499e-05,5.156040896788137646e-04,1.930572665880442773e-03,3.220670685456335919e-03,5.363065739343322001e-04,8.267259975683929592e-04,7.190703435435819675e-04,5.310747241139637548e-04,4.222015117964635859e-04,8.111773246415363665e-04,4.674927969847901370e-04,5.346644195864147823e-04,5.310160639688015416e-04,4.842095035747930694e-04,4.889700961942931206e-04,5.874616999584986654e-04,5.902060488129696374e-04,6.037713668339837790e-04,4.636294219396944628e-04,3.906358426939458362e-04,5.522204036562645231e-04
2.836328124999999700e-02,2.021897391512868808e+03,6.654082990161063187e-05,9.864650181250194251e-05,5.159548872896649188e-04,1.931915217567890981e-03,3.222917313310713801e-03,5.366790901549515136e-04,8.272913950658295152e-04,7.195657791927451835e-04,5.314349027081290665e-04,4.224561060655887480e-04,8.117319799629098623e-04,4.678126228427492315e-04,5.350258797727918975e-04,5.313748337801495625e-04,4.845396144025505142e-04,4.893026841150174009e-04,5.878649567038594795e-04,5.906114879789434950e-04,6.041864255490617466e-04,4.639463799319843850e-04,3.909009122385553262e-04,5.526858904185812322e-04
2.836523437499999939e-02,2.022761599697301790e+03,6.655982722212757329e-05,9.867848836619608145e-05,5.163014386982976755e-04,1.933241809319769661e-03,3.225136814106830969e-03,5.370470418888475574e-04,8.278499457091346688e-04,7.200552086447872552e-04,5.317907057800310734e-04,4.227075612690372455e-04,8.122799236751349202e-04,4.681285776451326827e-04,5.353829576138347370e-04,5.317292529619749254e-04,4.848657327580439803e-04,4.896312724842841885e-04,5.882633559079796307e-04,5.910120467665861809e-04,6.045964918056908948e-04,4.642595008994597830e-04,3.911627663146438139e-04,5.531460907611321365e-04
2.836718749999999831e-02,2.023615783950146579e+03,6.657859556894084254e-05,9.871001395060241426e-05,5.166438645161627657e-04,1.934552884279956524e-03,3.227329944143075054e-03,5.374105579702379313e-04,8.284018427727132556e-04,7.205388033206559318e-04,5.321422576622420082e-04,4.229559741867867733e-04,8.128213454011979072e-04,4.684407714457085098e-04,5.357357779259173339e-04,5.320794454832710125e-04,4.851879719097749793e-04,4.899559746761044006e-04,5.886570343475084786e-04,5.914078624625599854e-04,6.050017060412777193e-04,4.645688939748695559e-04,3.914214967783350265e-04,5.536011315772542199e-04
2.836914062499999722e-02,2.024460219041528717e+03,6.659714119913100021e-05,9.874108965863469213e-05,5.169822813866827580e-04,1.935848871083370795e-03,3.229497435127349093e-03,5.377697630324061468e-04,8.289472732006194795e-04,7.210167289982325443e-04,5.324896786034787792e-04,4.232014382788636705e-04,8.133564285460554094e-04,4.687493106738840464e-04,5.360844614134311573e-04,5.324255312282339270e-04,4.855064414005499235e-04,4.902769003218748799e-04,5.890461243150342573e-04,5.917990678553400026e-04,6.054022040851476548e-04,4.648746646966782814e-04,3.916771924539984816e-04,5.540511359375200956e-04
2.837109374999999961e-02,2.025295170636469720e+03,6.661547016462522131e-05,9.877172624921200705e-05,5.173168021049982844e-04,1.937130184295622615e-03,3.231639994912924307e-03,5.381247776331707063e-04,8.294864177969242741e-04,7.214891459824628430e-04,5.328330848915570263e-04,4.234440437881179138e-04,8.138853504838963315e-04,4.690542982442441329e-04,5.364291247930384754e-04,5.327676261196929476e-04,4.858212471599686485e-04,4.905941554244210674e-04,5.894307537542458134e-04,5.921857913707068762e-04,6.057981172978196263e-04,4.651769151176507445e-04,3.919299392259833993e-04,5.544962231996485675e-04
2.837304687499999853e-02,2.026120895581387458e+03,6.663358831857386770e-05,9.880193415752479052e-05,5.176475357350641526e-04,1.938397224842738301e-03,3.233758308218417140e-03,5.384757183776200419e-04,8.300194514119480600e-04,7.219562092717060273e-04,5.331725889736294672e-04,4.236838778406292372e-04,8.144082827412779538e-04,4.693558336636376020e-04,5.367698809151758574e-04,5.331058422398254892e-04,4.861324916144250182e-04,4.909078424694473478e-04,5.898110463921164750e-04,5.925681572042447616e-04,6.061895727071744695e-04,4.654757439110370713e-04,3.921798201282961538e-04,5.549365091161866147e-04
2.837499999999999745e-02,2.026937642183380376e+03,6.665150132157601759e-05,9.883172350504320573e-05,5.179745877240855834e-04,1.939650380430972976e-03,3.235853037331352326e-03,5.388226980381268655e-04,8.305465431241887842e-04,7.224180687203356904e-04,5.335082995736717794e-04,4.239210245437469811e-04,8.149253911760598410e-04,4.696540131358249606e-04,5.371068388827654212e-04,5.334402879480765582e-04,4.864402737946028595e-04,4.912180605343651439e-04,5.901871218680770914e-04,5.929462854508572986e-04,6.065766931415360851e-04,4.657712464743486041e-04,3.924269154322387746e-04,5.553721059399005641e-04
2.837695312499999636e-02,2.027745650482329893e+03,6.666921464774670163e-05,9.886110410925244281e-05,5.182980600142750608e-04,1.940890025956686473e-03,3.237924822795795136e-03,5.391658256716140660e-04,8.310678564180843482e-04,7.228748691975354305e-04,5.338403218072857326e-04,4.241555650817657838e-04,8.154368361522389228e-04,4.699489296636972418e-04,5.374401041671693878e-04,5.337710679963589191e-04,4.867446894404557894e-04,4.915249053945277072e-04,5.905590958601785682e-04,5.933202922312466251e-04,6.069595973595903011e-04,4.660635150306706312e-04,3.926713027319929383e-04,5.558031225268800311e-04
2.837890624999999528e-02,2.028545152515901464e+03,6.668673359062655005e-05,9.889008549314398731e-05,5.186180511519627523e-04,1.942116523906414587e-03,3.239974284083617807e-03,5.395052067340690106e-04,8.315835493575538017e-04,7.233267507422899961e-04,5.341687572937510496e-04,4.243875778092454109e-04,8.159427727105831836e-04,4.702406731490089975e-04,5.377697787213542259e-04,5.340982836414727170e-04,4.870458311036715299e-04,4.918284696268611974e-04,5.909270802082656907e-04,5.936902898153948978e-04,6.073384001772263356e-04,4.663526387275994671e-04,3.929130570281430556e-04,5.562296644373510490e-04
2.838085937499999767e-02,2.029336372577515476e+03,6.670406326893616865e-05,9.891867689442742197e-05,5.189346563940278653e-04,1.943330224746963285e-03,3.242002020249662962e-03,5.398409431923239209e-04,8.320937747552994155e-04,7.237738487146562092e-04,5.344937042653545101e-04,4.246171383419844242e-04,8.164433507351221819e-04,4.705293304897224154e-04,5.380959610902975605e-04,5.344220327547846705e-04,4.873437882476573581e-04,4.921288427109214323e-04,5.912911830341160491e-04,5.940563867430343316e-04,6.077132125912428550e-04,4.666387037337357954e-04,3.931522508091698934e-04,5.566518340341544777e-04
2.838281249999999659e-02,2.030119527467357784e+03,6.672120863218074574e-05,9.894688727450855583e-05,5.192479678117061263e-04,1.944531467305761138e-03,3.244008610570846100e-03,5.401731336331088307e-04,8.325986803379106143e-04,7.242162939432493724e-04,5.348152576740225353e-04,4.248443196456632505e-04,8.169387151155245398e-04,4.708149856748962045e-04,5.384187465186477143e-04,5.347424099291824473e-04,4.876386473450097184e-04,4.924261111273644902e-04,5.916515088586260301e-04,5.944186879411457675e-04,6.080841418999770667e-04,4.669217933327840932e-04,3.933889541309120233e-04,5.570697305789404320e-04
2.838476562499999550e-02,2.030894826736539699e+03,6.673817446610022801e-05,9.897472532720879494e-05,5.195580743917442177e-04,1.945720579141440492e-03,3.245994615169162448e-03,5.405018733693715957e-04,8.330984089068468575e-04,7.246542128689976341e-04,5.351335092952644095e-04,4.250691921221814778e-04,8.174290059053345402e-04,4.710977198771722696e-04,5.387382270556381574e-04,5.350595065833024886e-04,4.879304919725310449e-04,4.927203584538946985e-04,5.920081587160189391e-04,5.947772948384716721e-04,6.084512918208595566e-04,4.672019880152703344e-04,3.936232346939872893e-04,5.574834503260391559e-04
2.838671874999999789e-02,2.031662472924469512e+03,6.675496539797383388e-05,9.900219948723438764e-05,5.198650621349651391e-04,1.946897876904814988e-03,3.247960575618846681e-03,5.408272545439051773e-04,8.335930984952378848e-04,7.250877276851748314e-04,5.354485478294352448e-04,4.252918236937069420e-04,8.179143584761895854e-04,4.713776115428687367e-04,5.390544916572971969e-04,5.353734110630726985e-04,4.882194029037834385e-04,4.930116654586644232e-04,5.923612302650916239e-04,5.951323054770875885e-04,6.088147626049167718e-04,4.674793655678723884e-04,3.938551579192329502e-04,5.578930866140312207e-04
2.838867187499999681e-02,2.032422661789550602e+03,6.677158590177407961e-05,9.902931793841581896e-05,5.201690141522261708e-04,1.948063666690181455e-03,3.249907015537696793e-03,5.411493662302905520e-04,8.340828825205925078e-04,7.255169564738156744e-04,5.357604590003353867e-04,4.255122798844496157e-04,8.183949036679272291e-04,4.716547364797026433e-04,5.393676262859638595e-04,5.356842087405645769e-04,4.885054581991977399e-04,4.933001101911849628e-04,5.927108178975717002e-04,5.954838146210314964e-04,6.091746511482536760e-04,4.677540011604047472e-04,3.940847870211338679e-04,5.582987299550265861e-04
2.839062499999999573e-02,2.033175582533317083e+03,6.678804030317930340e-05,9.905608862169889563e-05,5.204700107578283125e-04,1.949218244377214602e-03,3.251834441162749448e-03,5.414682945311751925e-04,8.345678899334418605e-04,7.259420133384352110e-04,5.360693256512153240e-04,4.257306239002053481e-04,8.188707679347384484e-04,4.719291679421683651e-04,5.396777140071330574e-04,5.359919821102045612e-04,4.887887332937929661e-04,4.935857680707636183e-04,5.930570128435429852e-04,5.958319138620588431e-04,6.095310511005370665e-04,4.680259674304981300e-04,3.943121830793124135e-04,5.587004681216836428e-04
2.839257812499999811e-02,2.033921418018092481e+03,6.680433278443921239e-05,9.908251924290085739e-05,5.207681295603754611e-04,1.950361895963489012e-03,3.253743341910493754e-03,5.417841226739281060e-04,8.350482453619623201e-04,7.263630085331724846e-04,5.363752278381673459e-04,4.259469167056821929e-04,8.193420734873325690e-04,4.722009767145891835e-04,5.399848350836869600e-04,5.362968108823920653e-04,4.890693010824932090e-04,4.938687119724983815e-04,5.933999032740492957e-04,5.961766917225177174e-04,6.098840529705347414e-04,4.682953345659411149e-04,3.945374051080358557e-04,5.590983862319412381e-04
2.839453124999999703e-02,2.034660344978292414e+03,6.682046738910441647e-05,9.910861728025035253e-05,5.210634455511498975e-04,1.951494897887780418e-03,3.255634190921787800e-03,5.420969311036882322e-04,8.355240692526341500e-04,7.267800485883746473e-04,5.366782429209389664e-04,4.261612170996540512e-04,8.198089384312270359e-04,4.724702311918636756e-04,5.402890670674951159e-04,5.365987720745020971e-04,4.893472320031056399e-04,4.941490123108705727e-04,5.937395744008369279e-04,5.965182337553906781e-04,6.102337442287182135e-04,4.685621703847780138e-04,3.947605101238304604e-04,5.594925668315263532e-04
2.839648437499999595e-02,2.035392534225498821e+03,6.683644802661677770e-05,9.913438999168116411e-05,5.213560311900005068e-04,1.952617517344204176e-03,3.257507445591696985e-03,5.424067975738468619e-04,8.359954780069692604e-04,7.271932364327176983e-04,5.369784456512398906e-04,4.263735817879596240e-04,8.202714769011324293e-04,4.727369974579980557e-04,5.405904848884805769e-04,5.368979400993562643e-04,4.896225941169755555e-04,4.944267371209617751e-04,5.940761085733344818e-04,5.968566226415602648e-04,6.105802094070054064e-04,4.688265404131557266e-04,3.949815532112013815e-04,5.598830899742569464e-04
2.839843749999999833e-02,2.036118150847396237e+03,6.685227847676256737e-05,9.915984442235760302e-05,5.216459564888034682e-04,1.953730012587404519e-03,3.259363548084380328e-03,5.427137972340720590e-04,8.364625841143975317e-04,7.276026715120623633e-04,5.372759082586730595e-04,4.265840654546361574e-04,8.207297991915948150e-04,4.730013393623418508e-04,5.408891609411440021e-04,5.371943868511819004e-04,4.898954531873386331e-04,4.947019521373379998e-04,5.944095853728871602e-04,5.971919382843139147e-04,6.109235301956462624e-04,4.690885079609592571e-04,3.952005875864628408e-04,5.602700333062935693e-04
2.840234374999999617e-02,2.037550151765860846e+03,6.688349998450219484e-05,9.920981921533659055e-05,5.222180313288701282e-04,1.955925385811874487e-03,3.263025589746588496e-03,5.433194162828502115e-04,8.373842178968225920e-04,7.284105747389573544e-04,5.378628251029550977e-04,4.269995516681081770e-04,8.216341183059860075e-04,4.735229372988048521e-04,5.414785000325758602e-04,5.377793273707241186e-04,4.904338549837815526e-04,4.952450455566110611e-04,5.950675999519824217e-04,5.978535838605988353e-04,6.116009778364151503e-04,4.696054212580896099e-04,3.956327863232610435e-04,5.610334035764320999e-04
2.840624999999999747e-02,2.038957879593282087e+03,6.691416685718357745e-05,9.925860674815180677e-05,5.227803117383452401e-04,1.958083404497669953e-03,3.266624394021848225e-03,5.439144785334768927e-04,8.382900038446202589e-04,7.292046697736354315e-04,5.384396551619934903e-04,4.274081631391416793e-04,8.225229086592064816e-04,4.740356100113249653e-04,5.420577472860263306e-04,5.383542518902286215e-04,4.909630403623843013e-04,4.957788952300670477e-04,5.957143497836648238e-04,5.985039053318165795e-04,6.122668385622991169e-04,4.701134902427013366e-04,3.960575930915710870e-04,5.617834311949755025e-04
2.841015624999999878e-02,2.040342463733312798e+03,6.694430499562776745e-05,9.930625620941186868e-05,5.233332756630014980e-04,1.960205835040579238e-03,3.270162987223271516e-03,5.444994977325125869e-04,8.391807105851968292e-04,7.299856353004082529e-04,5.390068916048339860e-04,4.278102694400113572e-04,8.233969237457127366e-04,4.745397933082024997e-04,5.426273967713875082e-04,5.389196510411865728e-04,4.914834583135595453e-04,4.963039498806658990e-04,5.963503786520447719e-04,5.991434487389579993e-04,6.129216705818588086e-04,4.706131470218395695e-04,3.964753709249171118e-04,5.625206565370979633e-04
2.841406249999999661e-02,2.041704960320558484e+03,6.697393863723678082e-05,9.935281402991455436e-05,5.238773696143968813e-04,1.962294329101079565e-03,3.273644199731110156e-03,5.450749541344447309e-04,8.400570564762967945e-04,7.307541052658568124e-04,5.395649951981108501e-04,4.282062143089827096e-04,8.242568677257549551e-04,4.750358943087915802e-04,5.431879100065660753e-04,5.394759831196314741e-04,4.919955283187808217e-04,4.968206287186836996e-04,5.969761947860899656e-04,5.997727244428826794e-04,6.135659956166757438e-04,4.711047952492319391e-04,3.968864588781815953e-04,5.632455886990118260e-04
2.841796874999999792e-02,2.043046357204865672e+03,6.700309046793130510e-05,9.939832405994860677e-05,5.244130107821447576e-04,1.964350431316902890e-03,3.277070679049187089e-03,5.456412967333075514e-04,8.409197129715791042e-04,7.315106718824529886e-04,5.401143964790307717e-04,4.285963174348781887e-04,8.251033987323081213e-04,4.755242933731870271e-04,5.437397181465994855e-04,5.400236762608967176e-04,4.924996423335519912e-04,4.973293234325881339e-04,5.975922732446521451e-04,6.003922095168533505e-04,6.142003013516073723e-04,4.715888120390284116e-04,3.972911736424402447e-04,5.639587074927479094e-04
2.842187499999999922e-02,2.044367578618303014e+03,6.703178172705768155e-05,9.944282773531492908e-05,5.249405890166019845e-04,1.966375586539356388e-03,3.280444902064556280e-03,5.461989453587332618e-04,8.417693077803915834e-04,7.322558884482337259e-04,5.406554977953764458e-04,4.289808761302007535e-04,8.259371319754219140e-04,4.760053459132693220e-04,5.442832240383385601e-04,5.405631304808217663e-04,4.929961666486308699e-04,4.978304000565671877e-04,5.981990581551755500e-04,6.010023499923305848e-04,6.148250437343458392e-04,4.720655497619958836e-04,3.976898110605143295e-04,5.646604653215176774e-04
2.842578124999999706e-02,2.045669489540932545e+03,6.706003230560386903e-05,9.948636423263594380e-05,5.254604686878416300e-04,1.968371146615346175e-03,3.283769186546279042e-03,5.467482926424944425e-04,8.426064278309541248e-04,7.329902719908402108e-04,5.411886752185559365e-04,4.293601668980349929e-04,8.267586426531820009e-04,4.764793840906377973e-04,5.448188041468198526e-04,5.410947195894823952e-04,4.934854436350961026e-04,4.983242007205571132e-04,5.987969648127450684e-04,6.016035629647756332e-04,6.154406491311583067e-04,4.725353377295503821e-04,3.980826475478157849e-04,5.653512889407668902e-04
